sample_index,time_s,code_signed,voltage_V
24514,24.514,12,6e-05
24515,24.515,12,6e-05
24516,24.516,13,6.5e-05
24517,24.517,13,6.5e-05
24518,24.518,14,7e-05
24519,24.519,14,7e-05
24520,24.52,15,7.5e-05
24521,24.521,15,7.5e-05
24522,24.522,15,7.5e-05
24523,24.523,15,7.5e-05
24524,24.524,16,8e-05
24525,24.525,16,8e-05
24526,24.526,16,8e-05
24527,24.527,16,8e-05
24528,24.528,17,8.5e-05
24529,24.529,17,8.5e-05
24530,24.53,17,8.5e-05
24531,24.531,17,8.5e-05
24532,24.532,18,9e-05
24533,24.533,18,9e-05
24534,24.534,18,9e-05
24535,24.535,19,9.5e-05
24536,24.536,20,0.0001
24537,24.537,20,0.0001
24538,24.538,21,0.000105
24539,24.539,22,0.00011
24540,24.54,23,0.000115
24541,24.541,24,0.00012
24542,24.542,24,0.00012
24543,24.543,25,0.000125
24544,24.544,25,0.000125
24545,24.545,26,0.00013
24546,24.546,26,0.00013
24547,24.547,27,0.000135
24548,24.548,27,0.000135
24549,24.549,28,0.00014
24550,24.55,28,0.00014
24551,24.551,29,0.000145
24552,24.552,30,0.00015
24553,24.553,31,0.000155
24554,24.554,32,0.00016
24555,24.555,32,0.00016
24556,24.556,33,0.000165
24557,24.557,34,0.00017
24558,24.558,34,0.00017
24559,24.559,35,0.000175
24560,24.56,35,0.000175
24561,24.561,36,0.00018
24562,24.562,36,0.00018
24563,24.563,37,0.000185
24564,24.564,38,0.00019
24565,24.565,38,0.00019
24566,24.566,39,0.000195
24567,24.567,39,0.000195
24568,24.568,40,0.0002
24569,24.569,41,0.000205
24570,24.57,42,0.00021
24571,24.571,43,0.000215
24572,24.572,43,0.000215
24573,24.573,44,0.00022
24574,24.574,45,0.000225
24575,24.575,46,0.00023
24576,24.576,47,0.000235
24577,24.577,48,0.00024
24578,24.578,49,0.000245
24579,24.579,50,0.00025
24580,24.58,51,0.000255
24581,24.581,52,0.00026
24582,24.582,53,0.000265
24583,24.583,54,0.00027
24584,24.584,55,0.000275
24585,24.585,55,0.000275
24586,24.586,56,0.00028
24587,24.587,57,0.000285
24588,24.588,58,0.00029
24589,24.589,58,0.00029
24590,24.59,59,0.000295
24591,24.591,60,0.0003
24592,24.592,61,0.000305
24593,24.593,61,0.000305
24594,24.594,62,0.00031
24595,24.595,63,0.000315
24596,24.596,64,0.00032
24597,24.597,65,0.000325
24598,24.598,66,0.00033
24599,24.599,67,0.000335
24600,24.6,69,0.000345
24601,24.601,70,0.00035
24602,24.602,71,0.000355
24603,24.603,72,0.00036
24604,24.604,74,0.00037
24605,24.605,75,0.000375
24606,24.606,75,0.000375
24607,24.607,76,0.00038
24608,24.608,77,0.000385
24609,24.609,78,0.00039
24610,24.61,79,0.000395
24611,24.611,79,0.000395
24612,24.612,80,0.0004
24613,24.613,81,0.000405
24614,24.614,82,0.00041
24615,24.615,82,0.00041
24616,24.616,83,0.000415
24617,24.617,84,0.00042
24618,24.618,85,0.000425
24619,24.619,85,0.000425
24620,24.62,86,0.00043
24621,24.621,87,0.000435
24622,24.622,88,0.00044
24623,24.623,89,0.000445
24624,24.624,90,0.00045
24625,24.625,91,0.000455
24626,24.626,92,0.00046
24627,24.627,93,0.000465
24628,24.628,94,0.00047
24629,24.629,95,0.000475
24630,24.63,95,0.000475
24631,24.631,96,0.00048
24632,24.632,96,0.00048
24633,24.633,97,0.000485
24634,24.634,97,0.000485
24635,24.635,98,0.00049
24636,24.636,98,0.00049
24637,24.637,99,0.000495
24638,24.638,100,0.0005
24639,24.639,101,0.000505
24640,24.64,102,0.00051
24641,24.641,102,0.00051
24642,24.642,103,0.000515
24643,24.643,104,0.00052
24644,24.644,104,0.00052
24645,24.645,103,0.000515
24646,24.646,103,0.000515
24647,24.647,102,0.00051
24648,24.648,102,0.00051
24649,24.649,101,0.000505
24650,24.65,101,0.000505
24651,24.651,100,0.0005
24652,24.652,99,0.000495
24653,24.653,97,0.000485
24654,24.654,96,0.00048
24655,24.655,94,0.00047
24656,24.656,93,0.000465
24657,24.657,91,0.000455
24658,24.658,90,0.00045
24659,24.659,88,0.00044
24660,24.66,87,0.000435
24661,24.661,86,0.00043
24662,24.662,84,0.00042
24663,24.663,83,0.000415
24664,24.664,82,0.00041
24665,24.665,81,0.000405
24666,24.666,79,0.000395
24667,24.667,78,0.00039
24668,24.668,76,0.00038
24669,24.669,74,0.00037
24670,24.67,72,0.00036
24671,24.671,70,0.00035
24672,24.672,68,0.00034
24673,24.673,66,0.00033
24674,24.674,64,0.00032
24675,24.675,62,0.00031
24676,24.676,60,0.0003
24677,24.677,59,0.000295
24678,24.678,57,0.000285
24679,24.679,56,0.00028
24680,24.68,54,0.00027
24681,24.681,52,0.00026
24682,24.682,51,0.000255
24683,24.683,49,0.000245
24684,24.684,47,0.000235
24685,24.685,45,0.000225
24686,24.686,43,0.000215
24687,24.687,41,0.000205
24688,24.688,39,0.000195
24689,24.689,37,0.000185
24690,24.69,35,0.000175
24691,24.691,33,0.000165
24692,24.692,32,0.00016
24693,24.693,31,0.000155
24694,24.694,30,0.00015
24695,24.695,29,0.000145
24696,24.696,28,0.00014
24697,24.697,27,0.000135
24698,24.698,26,0.00013
24699,24.699,26,0.00013
24700,24.7,25,0.000125
24701,24.701,24,0.00012
24702,24.702,23,0.000115
24703,24.703,22,0.00011
24704,24.704,22,0.00011
24705,24.705,21,0.000105
24706,24.706,20,0.0001
24707,24.707,19,9.5e-05
24708,24.708,18,9e-05
24709,24.709,17,8.5e-05
24710,24.71,16,8e-05
24711,24.711,15,7.5e-05
24712,24.712,14,7e-05
24713,24.713,13,6.5e-05
24714,24.714,12,6e-05
24715,24.715,11,5.5e-05
24716,24.716,10,5e-05
24717,24.717,9,4.5e-05
24718,24.718,8,4e-05
24719,24.719,7,3.5e-05
24720,24.72,6,3e-05
24721,24.721,5,2.5e-05
24722,24.722,4,2e-05
24723,24.723,5,2.5e-05
24724,24.724,5,2.5e-05
24725,24.725,5,2.5e-05
24726,24.726,5,2.5e-05
24727,24.727,6,3e-05
24728,24.728,6,3e-05
24729,24.729,6,3e-05
24730,24.73,6,3e-05
24731,24.731,5,2.5e-05
24732,24.732,4,2e-05
24733,24.733,3,1.5e-05
24734,24.734,3,1.5e-05
24735,24.735,2,1e-05
24736,24.736,1,5e-06
24737,24.737,0,0.0
24738,24.738,0,0.0
24739,24.739,1,5e-06
24740,24.74,1,5e-06
24741,24.741,1,5e-06
24742,24.742,1,5e-06
24743,24.743,2,1e-05
24744,24.744,2,1e-05
24745,24.745,2,1e-05
24746,24.746,2,1e-05
24747,24.747,1,5e-06
24748,24.748,1,5e-06
24749,24.749,0,0.0
24750,24.75,0,0.0
24751,24.751,-1,-5e-06
24752,24.752,-1,-5e-06
24753,24.753,-2,-1e-05
24754,24.754,-2,-1e-05
24755,24.755,-1,-5e-06
24756,24.756,-1,-5e-06
24757,24.757,-1,-5e-06
24758,24.758,0,0.0
24759,24.759,0,0.0
24760,24.76,0,0.0
24761,24.761,0,0.0
24762,24.762,1,5e-06
24763,24.763,1,5e-06
24764,24.764,1,5e-06
24765,24.765,1,5e-06
24766,24.766,2,1e-05
24767,24.767,2,1e-05
24768,24.768,2,1e-05
24769,24.769,2,1e-05
24770,24.77,2,1e-05
24771,24.771,2,1e-05
24772,24.772,1,5e-06
24773,24.773,1,5e-06
24774,24.774,1,5e-06
24775,24.775,1,5e-06
24776,24.776,0,0.0
24777,24.777,0,0.0
24778,24.778,0,0.0
24779,24.779,0,0.0
24780,24.78,0,0.0
24781,24.781,0,0.0
24782,24.782,0,0.0
24783,24.783,0,0.0
24784,24.784,0,0.0
24785,24.785,0,0.0
24786,24.786,1,5e-06
24787,24.787,1,5e-06
24788,24.788,1,5e-06
24789,24.789,1,5e-06
24790,24.79,2,1e-05
24791,24.791,2,1e-05
24792,24.792,2,1e-05
24793,24.793,2,1e-05
24794,24.794,2,1e-05
24795,24.795,1,5e-06
24796,24.796,1,5e-06
24797,24.797,1,5e-06
24798,24.798,1,5e-06
24799,24.799,0,0.0
24800,24.8,0,0.0
24801,24.801,0,0.0
24802,24.802,0,0.0
24803,24.803,0,0.0
24804,24.804,0,0.0
24805,24.805,0,0.0
24806,24.806,0,0.0
24807,24.807,0,0.0
24808,24.808,0,0.0
24809,24.809,0,0.0
24810,24.81,0,0.0
24811,24.811,-1,-5e-06
24812,24.812,-1,-5e-06
24813,24.813,-1,-5e-06
24814,24.814,-1,-5e-06
24815,24.815,-2,-1e-05
24816,24.816,-2,-1e-05
24817,24.817,-2,-1e-05
24818,24.818,-2,-1e-05
24819,24.819,-2,-1e-05
24820,24.82,-2,-1e-05
24821,24.821,-2,-1e-05
24822,24.822,-2,-1e-05
24823,24.823,-2,-1e-05
24824,24.824,-2,-1e-05
24825,24.825,-2,-1e-05
24826,24.826,-2,-1e-05
24827,24.827,-2,-1e-05
24828,24.828,-2,-1e-05
24829,24.829,-2,-1e-05
24830,24.83,-2,-1e-05
24831,24.831,-2,-1e-05
24832,24.832,-2,-1e-05
24833,24.833,-2,-1e-05
24834,24.834,-2,-1e-05
24835,24.835,-2,-1e-05
24836,24.836,-2,-1e-05
24837,24.837,-2,-1e-05
24838,24.838,-2,-1e-05
24839,24.839,-2,-1e-05
24840,24.84,-2,-1e-05
24841,24.841,-2,-1e-05
24842,24.842,-3,-1.5e-05
24843,24.843,-3,-1.5e-05
24844,24.844,-3,-1.5e-05
24845,24.845,-3,-1.5e-05
24846,24.846,-4,-2e-05
24847,24.847,-4,-2e-05
24848,24.848,-4,-2e-05
24849,24.849,-4,-2e-05
24850,24.85,-5,-2.5e-05
24851,24.851,-5,-2.5e-05
24852,24.852,-5,-2.5e-05
24853,24.853,-5,-2.5e-05
24854,24.854,-6,-3e-05
24855,24.855,-6,-3e-05
24856,24.856,-6,-3e-05
24857,24.857,-6,-3e-05
24858,24.858,-6,-3e-05
24859,24.859,-6,-3e-05
24860,24.86,-6,-3e-05
24861,24.861,-6,-3e-05
24862,24.862,-6,-3e-05
24863,24.863,-6,-3e-05
24864,24.864,-5,-2.5e-05
24865,24.865,-5,-2.5e-05
24866,24.866,-5,-2.5e-05
24867,24.867,-5,-2.5e-05
24868,24.868,-4,-2e-05
24869,24.869,-4,-2e-05
24870,24.87,-4,-2e-05
24871,24.871,-4,-2e-05
24872,24.872,-5,-2.5e-05
24873,24.873,-5,-2.5e-05
24874,24.874,-6,-3e-05
24875,24.875,-6,-3e-05
24876,24.876,-7,-3.5e-05
24877,24.877,-7,-3.5e-05
24878,24.878,-8,-4e-05
24879,24.879,-8,-4e-05
24880,24.88,-7,-3.5e-05
24881,24.881,-7,-3.5e-05
24882,24.882,-7,-3.5e-05
24883,24.883,-6,-3e-05
24884,24.884,-6,-3e-05
24885,24.885,-6,-3e-05
24886,24.886,-6,-3e-05
24887,24.887,-6,-3e-05
24888,24.888,-6,-3e-05
24889,24.889,-6,-3e-05
24890,24.89,-6,-3e-05
24891,24.891,-6,-3e-05
24892,24.892,-6,-3e-05
24893,24.893,-6,-3e-05
24894,24.894,-6,-3e-05
24895,24.895,-6,-3e-05
24896,24.896,-6,-3e-05
24897,24.897,-7,-3.5e-05
24898,24.898,-7,-3.5e-05
24899,24.899,-7,-3.5e-05
24900,24.9,-7,-3.5e-05
24901,24.901,-8,-4e-05
24902,24.902,-8,-4e-05
24903,24.903,-8,-4e-05
24904,24.904,-8,-4e-05
24905,24.905,-8,-4e-05
24906,24.906,-8,-4e-05
24907,24.907,-8,-4e-05
24908,24.908,-8,-4e-05
24909,24.909,-8,-4e-05
24910,24.91,-8,-4e-05
24911,24.911,-9,-4.5e-05
24912,24.912,-9,-4.5e-05
24913,24.913,-10,-5e-05
24914,24.914,-10,-5e-05
24915,24.915,-11,-5.5e-05
24916,24.916,-11,-5.5e-05
24917,24.917,-12,-6e-05
24918,24.918,-11,-5.5e-05
24919,24.919,-11,-5.5e-05
24920,24.92,-10,-5e-05
24921,24.921,-10,-5e-05
24922,24.922,-9,-4.5e-05
24923,24.923,-9,-4.5e-05
24924,24.924,-8,-4e-05
24925,24.925,-8,-4e-05
24926,24.926,-8,-4e-05
24927,24.927,-8,-4e-05
24928,24.928,-9,-4.5e-05
24929,24.929,-9,-4.5e-05
24930,24.93,-9,-4.5e-05
24931,24.931,-9,-4.5e-05
24932,24.932,-10,-5e-05
24933,24.933,-10,-5e-05
24934,24.934,-10,-5e-05
24935,24.935,-10,-5e-05
24936,24.936,-10,-5e-05
24937,24.937,-10,-5e-05
24938,24.938,-10,-5e-05
24939,24.939,-10,-5e-05
24940,24.94,-10,-5e-05
24941,24.941,-10,-5e-05
24942,24.942,-9,-4.5e-05
24943,24.943,-9,-4.5e-05
24944,24.944,-9,-4.5e-05
24945,24.945,-9,-4.5e-05
24946,24.946,-8,-4e-05
24947,24.947,-8,-4e-05
24948,24.948,-8,-4e-05
24949,24.949,-8,-4e-05
24950,24.95,-8,-4e-05
24951,24.951,-9,-4.5e-05
24952,24.952,-9,-4.5e-05
24953,24.953,-9,-4.5e-05
24954,24.954,-9,-4.5e-05
24955,24.955,-10,-5e-05
24956,24.956,-10,-5e-05
24957,24.957,-10,-5e-05
24958,24.958,-10,-5e-05
24959,24.959,-10,-5e-05
24960,24.96,-10,-5e-05
24961,24.961,-10,-5e-05
24962,24.962,-10,-5e-05
24963,24.963,-10,-5e-05
24964,24.964,-10,-5e-05
24965,24.965,-10,-5e-05
24966,24.966,-10,-5e-05
24967,24.967,-11,-5.5e-05
24968,24.968,-11,-5.5e-05
24969,24.969,-11,-5.5e-05
24970,24.97,-11,-5.5e-05
24971,24.971,-12,-6e-05
24972,24.972,-12,-6e-05
24973,24.973,-12,-6e-05
24974,24.974,-12,-6e-05
24975,24.975,-13,-6.5e-05
24976,24.976,-13,-6.5e-05
24977,24.977,-13,-6.5e-05
24978,24.978,-13,-6.5e-05
24979,24.979,-14,-7e-05
24980,24.98,-14,-7e-05
24981,24.981,-13,-6.5e-05
24982,24.982,-12,-6e-05
24983,24.983,-12,-6e-05
24984,24.984,-11,-5.5e-05
24985,24.985,-11,-5.5e-05
24986,24.986,-10,-5e-05
24987,24.987,-10,-5e-05
24988,24.988,-10,-5e-05
24989,24.989,-10,-5e-05
24990,24.99,-10,-5e-05
24991,24.991,-10,-5e-05
24992,24.992,-10,-5e-05
24993,24.993,-10,-5e-05
24994,24.994,-10,-5e-05
24995,24.995,-10,-5e-05
24996,24.996,-10,-5e-05
24997,24.997,-10,-5e-05
24998,24.998,-11,-5.5e-05
24999,24.999,-11,-5.5e-05
25000,25.0,-11,-5.5e-05
25001,25.001,-11,-5.5e-05
25002,25.002,-12,-6e-05
25003,25.003,-12,-6e-05
25004,25.004,-11,-5.5e-05
25005,25.005,-11,-5.5e-05
25006,25.006,-10,-5e-05
25007,25.007,-10,-5e-05
25008,25.008,-9,-4.5e-05
25009,25.009,-9,-4.5e-05
25010,25.01,-8,-4e-05
25011,25.011,-8,-4e-05
25012,25.012,-8,-4e-05
25013,25.013,-8,-4e-05
25014,25.014,-9,-4.5e-05
25015,25.015,-9,-4.5e-05
25016,25.016,-9,-4.5e-05
25017,25.017,-9,-4.5e-05
25018,25.018,-10,-5e-05
25019,25.019,-10,-5e-05
25020,25.02,-10,-5e-05
25021,25.021,-10,-5e-05
25022,25.022,-11,-5.5e-05
25023,25.023,-11,-5.5e-05
25024,25.024,-11,-5.5e-05
25025,25.025,-11,-5.5e-05
25026,25.026,-12,-6e-05
25027,25.027,-12,-6e-05
25028,25.028,-12,-6e-05
25029,25.029,-12,-6e-05
25030,25.03,-12,-6e-05
25031,25.031,-12,-6e-05
25032,25.032,-12,-6e-05
25033,25.033,-12,-6e-05
25034,25.034,-12,-6e-05
25035,25.035,-12,-6e-05
25036,25.036,-12,-6e-05
25037,25.037,-13,-6.5e-05
25038,25.038,-13,-6.5e-05
25039,25.039,-13,-6.5e-05
25040,25.04,-13,-6.5e-05
25041,25.041,-14,-7e-05
25042,25.042,-14,-7e-05
25043,25.043,-14,-7e-05
25044,25.044,-13,-6.5e-05
25045,25.045,-13,-6.5e-05
25046,25.046,-13,-6.5e-05
25047,25.047,-13,-6.5e-05
25048,25.048,-12,-6e-05
25049,25.049,-12,-6e-05
25050,25.05,-12,-6e-05
25051,25.051,-11,-5.5e-05
25052,25.052,-11,-5.5e-05
25053,25.053,-11,-5.5e-05
25054,25.054,-11,-5.5e-05
25055,25.055,-10,-5e-05
25056,25.056,-10,-5e-05
25057,25.057,-10,-5e-05
25058,25.058,-10,-5e-05
25059,25.059,-10,-5e-05
25060,25.06,-10,-5e-05
25061,25.061,-10,-5e-05
25062,25.062,-10,-5e-05
25063,25.063,-10,-5e-05
25064,25.064,-10,-5e-05
25065,25.065,-10,-5e-05
25066,25.066,-10,-5e-05
25067,25.067,-9,-4.5e-05
25068,25.068,-9,-4.5e-05
25069,25.069,-9,-4.5e-05
25070,25.07,-9,-4.5e-05
25071,25.071,-8,-4e-05
25072,25.072,-8,-4e-05
25073,25.073,-8,-4e-05
25074,25.074,-8,-4e-05
25075,25.075,-8,-4e-05
25076,25.076,-8,-4e-05
25077,25.077,-8,-4e-05
25078,25.078,-8,-4e-05
25079,25.079,-8,-4e-05
25080,25.08,-8,-4e-05
25081,25.081,-8,-4e-05
25082,25.082,-8,-4e-05
25083,25.083,-8,-4e-05
25084,25.084,-9,-4.5e-05
25085,25.085,-9,-4.5e-05
25086,25.086,-9,-4.5e-05
25087,25.087,-9,-4.5e-05
25088,25.088,-10,-5e-05
25089,25.089,-10,-5e-05
25090,25.09,-10,-5e-05
25091,25.091,-9,-4.5e-05
25092,25.092,-9,-4.5e-05
25093,25.093,-9,-4.5e-05
25094,25.094,-8,-4e-05
25095,25.095,-8,-4e-05
25096,25.096,-8,-4e-05
25097,25.097,-8,-4e-05
25098,25.098,-9,-4.5e-05
25099,25.099,-9,-4.5e-05
25100,25.1,-10,-5e-05
25101,25.101,-10,-5e-05
25102,25.102,-11,-5.5e-05
25103,25.103,-11,-5.5e-05
25104,25.104,-12,-6e-05
25105,25.105,-12,-6e-05
25106,25.106,-11,-5.5e-05
25107,25.107,-10,-5e-05
25108,25.108,-10,-5e-05
25109,25.109,-9,-4.5e-05
25110,25.11,-9,-4.5e-05
25111,25.111,-8,-4e-05
25112,25.112,-8,-4e-05
25113,25.113,-8,-4e-05
25114,25.114,-8,-4e-05
25115,25.115,-8,-4e-05
25116,25.116,-8,-4e-05
25117,25.117,-8,-4e-05
25118,25.118,-8,-4e-05
25119,25.119,-8,-4e-05
25120,25.12,-8,-4e-05
25121,25.121,-8,-4e-05
25122,25.122,-8,-4e-05
25123,25.123,-8,-4e-05
25124,25.124,-8,-4e-05
25125,25.125,-8,-4e-05
25126,25.126,-8,-4e-05
25127,25.127,-8,-4e-05
25128,25.128,-8,-4e-05
25129,25.129,-8,-4e-05
25130,25.13,-7,-3.5e-05
25131,25.131,-7,-3.5e-05
25132,25.132,-7,-3.5e-05
25133,25.133,-7,-3.5e-05
25134,25.134,-6,-3e-05
25135,25.135,-6,-3e-05
25136,25.136,-6,-3e-05
25137,25.137,-5,-2.5e-05
25138,25.138,-5,-2.5e-05
25139,25.139,-5,-2.5e-05
25140,25.14,-5,-2.5e-05
25141,25.141,-4,-2e-05
25142,25.142,-4,-2e-05
25143,25.143,-4,-2e-05
25144,25.144,-4,-2e-05
25145,25.145,-4,-2e-05
25146,25.146,-4,-2e-05
25147,25.147,-4,-2e-05
25148,25.148,-4,-2e-05
25149,25.149,-4,-2e-05
25150,25.15,-4,-2e-05
25151,25.151,-4,-2e-05
25152,25.152,-4,-2e-05
25153,25.153,-4,-2e-05
25154,25.154,-5,-2.5e-05
25155,25.155,-5,-2.5e-05
25156,25.156,-5,-2.5e-05
25157,25.157,-5,-2.5e-05
25158,25.158,-6,-3e-05
25159,25.159,-6,-3e-05
25160,25.16,-6,-3e-05
25161,25.161,-5,-2.5e-05
25162,25.162,-5,-2.5e-05
25163,25.163,-5,-2.5e-05
25164,25.164,-5,-2.5e-05
25165,25.165,-4,-2e-05
25166,25.166,-4,-2e-05
25167,25.167,-4,-2e-05
25168,25.168,-3,-1.5e-05
25169,25.169,-2,-1e-05
25170,25.17,-1,-5e-06
25171,25.171,0,0.0
25172,25.172,1,5e-06
25173,25.173,2,1e-05
25174,25.174,3,1.5e-05
25175,25.175,5,2.5e-05
25176,25.176,6,3e-05
25177,25.177,8,4e-05
25178,25.178,10,5e-05
25179,25.179,12,6e-05
25180,25.18,14,7e-05
25181,25.181,15,7.5e-05
25182,25.182,17,8.5e-05
25183,25.183,18,9e-05
25184,25.184,18,9e-05
25185,25.185,18,9e-05
25186,25.186,18,9e-05
25187,25.187,18,9e-05
25188,25.188,18,9e-05
25189,25.189,18,9e-05
25190,25.19,18,9e-05
25191,25.191,18,9e-05
25192,25.192,17,8.5e-05
25193,25.193,15,7.5e-05
25194,25.194,14,7e-05
25195,25.195,13,6.5e-05
25196,25.196,12,6e-05
25197,25.197,11,5.5e-05
25198,25.198,10,5e-05
25199,25.199,10,5e-05
25200,25.2,9,4.5e-05
25201,25.201,9,4.5e-05
25202,25.202,8,4e-05
25203,25.203,8,4e-05
25204,25.204,7,3.5e-05
25205,25.205,7,3.5e-05
25206,25.206,6,3e-05
25207,25.207,6,3e-05
25208,25.208,5,2.5e-05
25209,25.209,5,2.5e-05
25210,25.21,4,2e-05
25211,25.211,4,2e-05
25212,25.212,3,1.5e-05
25213,25.213,3,1.5e-05
25214,25.214,2,1e-05
25215,25.215,2,1e-05
25216,25.216,2,1e-05
25217,25.217,1,5e-06
25218,25.218,1,5e-06
25219,25.219,1,5e-06
25220,25.22,1,5e-06
25221,25.221,0,0.0
25222,25.222,0,0.0
25223,25.223,-1,-5e-06
25224,25.224,-2,-1e-05
25225,25.225,-2,-1e-05
25226,25.226,-3,-1.5e-05
25227,25.227,-4,-2e-05
25228,25.228,-5,-2.5e-05
25229,25.229,-5,-2.5e-05
25230,25.23,-6,-3e-05
25231,25.231,-6,-3e-05
25232,25.232,-6,-3e-05
25233,25.233,-6,-3e-05
25234,25.234,-6,-3e-05
25235,25.235,-6,-3e-05
25236,25.236,-6,-3e-05
25237,25.237,-6,-3e-05
25238,25.238,-6,-3e-05
25239,25.239,-6,-3e-05
25240,25.24,-6,-3e-05
25241,25.241,-6,-3e-05
25242,25.242,-6,-3e-05
25243,25.243,-6,-3e-05
25244,25.244,-6,-3e-05
25245,25.245,-6,-3e-05
25246,25.246,-6,-3e-05
25247,25.247,-6,-3e-05
25248,25.248,-7,-3.5e-05
25249,25.249,-7,-3.5e-05
25250,25.25,-7,-3.5e-05
25251,25.251,-7,-3.5e-05
25252,25.252,-8,-4e-05
25253,25.253,-8,-4e-05
25254,25.254,-8,-4e-05
25255,25.255,-8,-4e-05
25256,25.256,-8,-4e-05
25257,25.257,-8,-4e-05
25258,25.258,-8,-4e-05
25259,25.259,-8,-4e-05
25260,25.26,-8,-4e-05
25261,25.261,-8,-4e-05
25262,25.262,-7,-3.5e-05
25263,25.263,-7,-3.5e-05
25264,25.264,-7,-3.5e-05
25265,25.265,-7,-3.5e-05
25266,25.266,-6,-3e-05
25267,25.267,-6,-3e-05
25268,25.268,-6,-3e-05
25269,25.269,-6,-3e-05
25270,25.27,-6,-3e-05
25271,25.271,-6,-3e-05
25272,25.272,-6,-3e-05
25273,25.273,-6,-3e-05
25274,25.274,-6,-3e-05
25275,25.275,-6,-3e-05
25276,25.276,-6,-3e-05
25277,25.277,-6,-3e-05
25278,25.278,-6,-3e-05
25279,25.279,-7,-3.5e-05
25280,25.28,-7,-3.5e-05
25281,25.281,-7,-3.5e-05
25282,25.282,-7,-3.5e-05
25283,25.283,-8,-4e-05
25284,25.284,-8,-4e-05
25285,25.285,-7,-3.5e-05
25286,25.286,-7,-3.5e-05
25287,25.287,-6,-3e-05
25288,25.288,-6,-3e-05
25289,25.289,-5,-2.5e-05
25290,25.29,-5,-2.5e-05
25291,25.291,-4,-2e-05
25292,25.292,-4,-2e-05
25293,25.293,-4,-2e-05
25294,25.294,-4,-2e-05
25295,25.295,-4,-2e-05
25296,25.296,-4,-2e-05
25297,25.297,-4,-2e-05
25298,25.298,-4,-2e-05
25299,25.299,-4,-2e-05
25300,25.3,-4,-2e-05
25301,25.301,-3,-1.5e-05
25302,25.302,-3,-1.5e-05
25303,25.303,-3,-1.5e-05
25304,25.304,-3,-1.5e-05
25305,25.305,-2,-1e-05
25306,25.306,-2,-1e-05
25307,25.307,-2,-1e-05
25308,25.308,-2,-1e-05
25309,25.309,-1,-5e-06
25310,25.31,-1,-5e-06
25311,25.311,0,0.0
25312,25.312,0,0.0
25313,25.313,1,5e-06
25314,25.314,1,5e-06
25315,25.315,2,1e-05
25316,25.316,0,0.0
25317,25.317,-3,-1.5e-05
25318,25.318,-6,-3e-05
25319,25.319,-9,-4.5e-05
25320,25.32,-12,-6e-05
25321,25.321,-15,-7.5e-05
25322,25.322,-18,-9e-05
25323,25.323,-21,-0.000105
25324,25.324,-24,-0.00012
25325,25.325,-27,-0.000135
25326,25.326,-30,-0.00015
25327,25.327,-34,-0.00017
25328,25.328,-37,-0.000185
25329,25.329,-40,-0.0002
25330,25.33,-43,-0.000215
25331,25.331,-46,-0.00023
25332,25.332,-41,-0.000205
25333,25.333,-36,-0.00018
25334,25.334,-30,-0.00015
25335,25.335,-25,-0.000125
25336,25.336,-20,-0.0001
25337,25.337,-15,-7.5e-05
25338,25.338,-10,-5e-05
25339,25.339,-3,-1.5e-05
25340,25.34,14,7e-05
25341,25.341,31,0.000155
25342,25.342,47,0.000235
25343,25.343,64,0.00032
25344,25.344,80,0.0004
25345,25.345,97,0.000485
25346,25.346,114,0.00057
25347,25.347,134,0.00067
25348,25.348,160,0.0008
25349,25.349,186,0.00093
25350,25.35,212,0.00106
25351,25.351,238,0.00119
25352,25.352,264,0.00132
25353,25.353,291,0.001455
25354,25.354,317,0.001585
25355,25.355,329,0.001645
25356,25.356,329,0.001645
25357,25.357,330,0.00165
25358,25.358,331,0.001655
25359,25.359,332,0.00166
25360,25.36,332,0.00166
25361,25.361,333,0.001665
25362,25.362,334,0.00167
25363,25.363,308,0.00154
25364,25.364,272,0.00136
25365,25.365,237,0.001185
25366,25.366,201,0.001005
25367,25.367,165,0.000825
25368,25.368,130,0.00065
25369,25.369,94,0.00047
25370,25.37,59,0.000295
25371,25.371,40,0.0002
25372,25.372,23,0.000115
25373,25.373,6,3e-05
25374,25.374,-11,-5.5e-05
25375,25.375,-28,-0.00014
25376,25.376,-46,-0.00023
25377,25.377,-63,-0.000315
25378,25.378,-78,-0.00039
25379,25.379,-77,-0.000385
25380,25.38,-76,-0.00038
25381,25.381,-75,-0.000375
25382,25.382,-75,-0.000375
25383,25.383,-74,-0.00037
25384,25.384,-73,-0.000365
25385,25.385,-72,-0.00036
25386,25.386,-70,-0.00035
25387,25.387,-66,-0.00033
25388,25.388,-61,-0.000305
25389,25.389,-57,-0.000285
25390,25.39,-52,-0.00026
25391,25.391,-47,-0.000235
25392,25.392,-43,-0.000215
25393,25.393,-38,-0.00019
25394,25.394,-34,-0.00017
25395,25.395,-30,-0.00015
25396,25.396,-27,-0.000135
25397,25.397,-23,-0.000115
25398,25.398,-20,-0.0001
25399,25.399,-16,-8e-05
25400,25.4,-13,-6.5e-05
25401,25.401,-9,-4.5e-05
25402,25.402,-7,-3.5e-05
25403,25.403,-7,-3.5e-05
25404,25.404,-6,-3e-05
25405,25.405,-5,-2.5e-05
25406,25.406,-4,-2e-05
25407,25.407,-3,-1.5e-05
25408,25.408,-3,-1.5e-05
25409,25.409,-2,-1e-05
25410,25.41,-2,-1e-05
25411,25.411,-2,-1e-05
25412,25.412,-3,-1.5e-05
