time_s,voltage_V,code_signed_est
5.608333,-0.00035,-70
5.611111,-0.000365,-73
5.613889,-0.00035,-70
5.616667,-0.00035,-70
5.619444,-0.00034,-68
5.622222,-0.000355,-71
5.625,-0.00035,-70
5.627778,-0.000375,-75
5.630556,-0.000365,-73
5.633333,-0.000375,-75
5.636111,-0.0004,-80
5.638889,-0.00043,-86
5.641667,-0.000475,-95
5.644444,-0.00052,-104
5.647222,-0.00052,-104
5.65,-0.00055,-110
5.652778,-0.00057,-114
5.655556,-0.00054,-108
5.658333,-0.000445,-89
5.661111,-0.000305,-61
5.663889,-0.00014,-28
5.666667,2.5e-05,5
5.669444,0.00026,52
5.672222,0.00051,102
5.675,0.000735,147
5.677778,0.000845,169
5.680556,0.000875,175
5.683333,0.000735,147
5.686111,0.0004,80
5.688889,-2.5e-05,-5
5.691667,-0.000335,-67
5.694444,-0.00048,-96
5.697222,-0.00047,-94
5.7,-0.000415,-83
5.702778,-0.000375,-75
5.705556,-0.000365,-73
5.708333,-0.000385,-77
5.711111,-0.0004,-80
5.713889,-0.00038,-76
5.716667,-0.00039,-78
5.719444,-0.000375,-75
5.722222,-0.000385,-77
5.725,-0.000395,-79
5.727778,-0.000405,-81
5.730556,-0.00039,-78
5.733333,-0.00038,-76
5.736111,-0.000385,-77
5.738889,-0.000385,-77
5.741667,-0.000395,-79
5.744444,-0.0004,-80
5.747222,-0.000405,-81
5.75,-0.0004,-80
5.752778,-0.00039,-78
5.755556,-0.00039,-78
5.758333,-0.000395,-79
5.761111,-0.0004,-80
5.763889,-0.00039,-78
5.766667,-0.000385,-77
5.769444,-0.00039,-78
5.772222,-0.000385,-77
5.775,-0.00041,-82
5.777778,-0.00042,-84
5.780556,-0.000405,-81
5.783333,-0.00041,-82
5.786111,-0.00039,-78
5.788889,-0.00039,-78
5.791667,-0.00039,-78
5.794444,-0.0004,-80
5.797222,-0.0004,-80
5.8,-0.00039,-78
5.802778,-0.000375,-75
5.805556,-0.00038,-76
5.808333,-0.000395,-79
5.811111,-0.0004,-80
5.813889,-0.00039,-78
5.816667,-0.0004,-80
5.819444,-0.00039,-78
5.822222,-0.000395,-79
5.825,-0.00041,-82
5.827778,-0.000415,-83
5.830556,-0.000405,-81
5.833333,-0.000385,-77
5.836111,-0.000385,-77
5.838889,-0.00038,-76
5.841667,-0.0004,-80
5.844444,-0.0004,-80
5.847222,-0.000395,-79
5.85,-0.00039,-78
5.852778,-0.00038,-76
5.855556,-0.000375,-75
5.858333,-0.000395,-79
5.861111,-0.000395,-79
5.863889,-0.000385,-77
5.866667,-0.00038,-76
5.869444,-0.000375,-75
5.872222,-0.000385,-77
5.875,-0.00039,-78
5.877778,-0.0004,-80
5.880556,-0.0004,-80
5.883333,-0.000385,-77
5.886111,-0.00038,-76
5.888889,-0.000395,-79
5.891667,-0.00039,-78
5.894444,-0.0004,-80
5.897222,-0.000395,-79
5.9,-0.000385,-77
5.902778,-0.00038,-76
5.905556,-0.000385,-77
5.908333,-0.000395,-79
5.911111,-0.000405,-81
5.913889,-0.0004,-80
5.916667,-0.00039,-78
5.919444,-0.00038,-76
5.922222,-0.00038,-76
5.925,-0.000385,-77
5.927778,-0.000405,-81
5.930556,-0.000395,-79
5.933333,-0.0004,-80
5.936111,-0.00039,-78
5.938889,-0.0004,-80
5.941667,-0.000405,-81
5.944444,-0.000425,-85
5.947222,-0.00042,-84
5.95,-0.000405,-81
5.952778,-0.0004,-80
5.955556,-0.000405,-81
5.958333,-0.000405,-81
5.961111,-0.000415,-83
5.963889,-0.0004,-80
5.966667,-0.00039,-78
5.969444,-0.00038,-76
5.972222,-0.000385,-77
5.975,-0.000395,-79
5.977778,-0.000405,-81
5.980556,-0.00039,-78
5.983333,-0.00037,-74
5.986111,-0.00037,-74
5.988889,-0.00037,-74
5.991667,-0.000385,-77
5.994444,-0.00037,-74
5.997222,-0.000355,-71
6.0,-0.000345,-69
6.002778,-0.00034,-68
6.005556,-0.000335,-67
6.008333,-0.00034,-68
6.011111,-0.000355,-71
6.013889,-0.000335,-67
6.016667,-0.000325,-65
6.019444,-0.00031,-62
6.022222,-0.000305,-61
6.025,-0.000305,-61
6.027778,-0.00032,-64
6.030556,-0.000315,-63
6.033333,-0.00031,-62
6.036111,-0.000305,-61
6.038889,-0.000305,-61
6.041667,-0.00033,-66
6.044444,-0.000325,-65
6.047222,-0.000345,-69
6.05,-0.000325,-65
6.052778,-0.000315,-63
6.055556,-0.000315,-63
6.058333,-0.000305,-61
6.061111,-0.00031,-62
6.063889,-0.00031,-62
6.066667,-0.0003,-60
6.069444,-0.000305,-61
6.072222,-0.000305,-61
6.075,-0.000315,-63
6.077778,-0.00032,-64
6.080556,-0.000325,-65
6.083333,-0.000315,-63
6.086111,-0.000305,-61
6.088889,-0.000315,-63
6.091667,-0.000325,-65
6.094444,-0.000325,-65
6.097222,-0.00033,-66
6.1,-0.000315,-63
6.102778,-0.000315,-63
6.105556,-0.00031,-62
6.108333,-0.00033,-66
6.111111,-0.00034,-68
6.113889,-0.000335,-67
6.116667,-0.00033,-66
6.119444,-0.000345,-69
6.122222,-0.000355,-71
6.125,-0.000365,-73
6.127778,-0.00037,-74
6.130556,-0.000345,-69
6.133333,-0.00034,-68
6.136111,-0.00034,-68
6.138889,-0.000345,-69
6.141667,-0.00036,-72
6.144444,-0.000365,-73
6.147222,-0.00036,-72
6.15,-0.00036,-72
6.152778,-0.000345,-69
6.155556,-0.000355,-71
6.158333,-0.000365,-73
6.161111,-0.00035,-70
6.163889,-0.00036,-72
6.166667,-0.00035,-70
6.169444,-0.00034,-68
6.172222,-0.000345,-69
6.175,-0.000355,-71
6.177778,-0.00037,-74
6.180556,-0.00035,-70
6.183333,-0.00035,-70
6.186111,-0.00035,-70
6.188889,-0.000345,-69
6.191667,-0.00035,-70
6.194444,-0.000355,-71
6.197222,-0.00036,-72
6.2,-0.000345,-69
6.202778,-0.000355,-71
6.205556,-0.00035,-70
6.208333,-0.00036,-72
6.211111,-0.00037,-74
6.213889,-0.000355,-71
6.216667,-0.000355,-71
6.219444,-0.00035,-70
6.222222,-0.000355,-71
6.225,-0.00036,-72
6.227778,-0.00039,-78
6.230556,-0.000385,-77
6.233333,-0.00036,-72
6.236111,-0.00036,-72
6.238889,-0.00037,-74
6.241667,-0.00037,-74
6.244444,-0.00039,-78
6.247222,-0.000375,-75
6.25,-0.00037,-74
6.252778,-0.00035,-70
6.255556,-0.00034,-68
6.258333,-0.000345,-69
6.261111,-0.00036,-72
6.263889,-0.00036,-72
6.266667,-0.00035,-70
6.269444,-0.00035,-70
6.272222,-0.000335,-67
6.275,-0.00036,-72
6.277778,-0.000365,-73
6.280556,-0.000365,-73
6.283333,-0.00036,-72
6.286111,-0.00036,-72
6.288889,-0.000365,-73
6.291667,-0.000375,-75
6.294444,-0.000385,-77
6.297222,-0.000385,-77
6.3,-0.000365,-73
6.302778,-0.00037,-74
6.305556,-0.000375,-75
6.308333,-0.00037,-74
6.311111,-0.000375,-75
6.313889,-0.000365,-73
6.316667,-0.000355,-71
6.319444,-0.000355,-71
6.322222,-0.00036,-72
6.325,-0.000365,-73
6.327778,-0.00037,-74
6.330556,-0.00036,-72
6.333333,-0.00035,-70
6.336111,-0.00034,-68
6.338889,-0.000345,-69
6.341667,-0.00034,-68
6.344444,-0.00035,-70
6.347222,-0.000345,-69
6.35,-0.00035,-70
6.352778,-0.00036,-72
6.355556,-0.00035,-70
6.358333,-0.00036,-72
6.361111,-0.00037,-74
6.363889,-0.00036,-72
6.366667,-0.00036,-72
6.369444,-0.000355,-71
6.372222,-0.00036,-72
6.375,-0.000375,-75
6.377778,-0.000375,-75
6.380556,-0.00037,-74
6.383333,-0.00035,-70
6.386111,-0.000355,-71
6.388889,-0.00036,-72
6.391667,-0.000365,-73
6.394444,-0.000375,-75
6.397222,-0.00037,-74
6.4,-0.000365,-73
6.402778,-0.00036,-72
6.405556,-0.000355,-71
6.408333,-0.00036,-72
6.411111,-0.00036,-72
6.413889,-0.00035,-70
6.416667,-0.00034,-68
6.419444,-0.000345,-69
6.422222,-0.000345,-69
6.425,-0.000355,-71
6.427778,-0.00036,-72
6.430556,-0.00036,-72
6.433333,-0.000365,-73
6.436111,-0.000345,-69
6.438889,-0.000355,-71
6.441667,-0.00035,-70
6.444444,-0.00036,-72
6.447222,-0.000355,-71
6.45,-0.00036,-72
6.452778,-0.000345,-69
6.455556,-0.000335,-67
6.458333,-0.00033,-66
6.461111,-0.00033,-66
6.463889,-0.00031,-62
6.466667,-0.000305,-61
6.469444,-0.0003,-60
6.472222,-0.000305,-61
6.475,-0.000295,-59
6.477778,-0.000305,-61
6.480556,-0.000285,-57
6.483333,-0.000275,-55
6.486111,-0.000265,-53
6.488889,-0.000255,-51
6.491667,-0.000255,-51
6.494444,-0.00026,-52
6.497222,-0.000265,-53
6.5,-0.000255,-51
6.502778,-0.000255,-51
6.505556,-0.00026,-52
6.508333,-0.00028,-56
6.511111,-0.00029,-58
6.513889,-0.00028,-56
6.516667,-0.00027,-54
6.519444,-0.000255,-51
6.522222,-0.000275,-55
6.525,-0.00029,-58
6.527778,-0.00032,-64
6.530556,-0.0003,-60
6.533333,-0.000295,-59
6.536111,-0.00027,-54
6.538889,-0.000265,-53
6.541667,-0.00027,-54
6.544444,-0.000285,-57
6.547222,-0.0003,-60
6.55,-0.00031,-62
6.552778,-0.000315,-63
6.555556,-0.00032,-64
6.558333,-0.00035,-70
6.561111,-0.00037,-74
6.563889,-0.000365,-73
6.566667,-0.000365,-73
6.569444,-0.000365,-73
6.572222,-0.00037,-74
6.575,-0.00037,-74
6.577778,-0.00037,-74
6.580556,-0.00038,-76
6.583333,-0.00036,-72
6.586111,-0.000375,-75
6.588889,-0.000375,-75
6.591667,-0.0004,-80
6.594444,-0.00042,-84
6.597222,-0.000405,-81
6.6,-0.0004,-80
6.602778,-0.000385,-77
6.605556,-0.00038,-76
6.608333,-0.0004,-80
6.611111,-0.000415,-83
6.613889,-0.000405,-81
6.616667,-0.000395,-79
6.619444,-0.000395,-79
6.622222,-0.000395,-79
6.625,-0.00041,-82
6.627778,-0.00043,-86
6.630556,-0.00044,-88
6.633333,-0.000455,-91
6.636111,-0.00049,-98
6.638889,-0.000485,-97
6.641667,-0.00052,-104
6.644444,-0.00057,-114
6.647222,-0.000575,-115
6.65,-0.000525,-105
6.652778,-0.00042,-84
6.655556,-0.000305,-61
6.658333,-0.00019,-38
6.661111,-2e-05,-4
6.663889,0.00022,44
6.666667,0.000485,97
6.669444,0.000715,143
6.672222,0.000845,169
6.675,0.000885,177
6.677778,0.00079,158
6.680556,0.00056,112
6.683333,0.000225,45
6.686111,-7e-05,-14
6.688889,-0.000285,-57
6.691667,-0.000425,-85
6.694444,-0.0005,-100
6.697222,-0.00055,-110
6.7,-0.000535,-107
6.702778,-0.0005,-100
6.705556,-0.000465,-93
6.708333,-0.00045,-90
6.711111,-0.00045,-90
6.713889,-0.000435,-87
6.716667,-0.00042,-84
6.719444,-0.00041,-82
6.722222,-0.00041,-82
6.725,-0.000415,-83
6.727778,-0.00042,-84
6.730556,-0.000425,-85
6.733333,-0.00042,-84
6.736111,-0.00043,-86
6.738889,-0.00043,-86
6.741667,-0.00044,-88
6.744444,-0.00045,-90
6.747222,-0.00045,-90
6.75,-0.00043,-86
6.752778,-0.00043,-86
6.755556,-0.00043,-86
6.758333,-0.000445,-89
6.761111,-0.000445,-89
6.763889,-0.00044,-88
6.766667,-0.000425,-85
6.769444,-0.00043,-86
6.772222,-0.00043,-86
6.775,-0.000425,-85
6.777778,-0.000445,-89
6.780556,-0.000445,-89
6.783333,-0.00043,-86
6.786111,-0.000435,-87
6.788889,-0.000435,-87
6.791667,-0.000445,-89
6.794444,-0.000445,-89
6.797222,-0.000435,-87
6.8,-0.00043,-86
6.802778,-0.000425,-85
6.805556,-0.00043,-86
6.808333,-0.00043,-86
6.811111,-0.00044,-88
6.813889,-0.00042,-84
6.816667,-0.00043,-86
6.819444,-0.000425,-85
6.822222,-0.00043,-86
6.825,-0.00044,-88
6.827778,-0.00044,-88
6.830556,-0.00043,-86
6.833333,-0.00043,-86
6.836111,-0.000415,-83
6.838889,-0.000425,-85
6.841667,-0.00043,-86
6.844444,-0.000455,-91
6.847222,-0.000445,-89
6.85,-0.000445,-89
6.852778,-0.00043,-86
6.855556,-0.00043,-86
6.858333,-0.00044,-88
6.861111,-0.00044,-88
6.863889,-0.000435,-87
6.866667,-0.00043,-86
6.869444,-0.000415,-83
6.872222,-0.000415,-83
6.875,-0.000425,-85
6.877778,-0.000425,-85
6.880556,-0.00042,-84
6.883333,-0.000405,-81
6.886111,-0.000405,-81
6.888889,-0.000415,-83
6.891667,-0.000415,-83
6.894444,-0.000425,-85
6.897222,-0.00043,-86
6.9,-0.000405,-81
6.902778,-0.000405,-81
6.905556,-0.000405,-81
6.908333,-0.000405,-81
6.911111,-0.00043,-86
6.913889,-0.000415,-83
6.916667,-0.00041,-82
6.919444,-0.000415,-83
6.922222,-0.00043,-86
6.925,-0.000445,-89
6.927778,-0.000465,-93
6.930556,-0.00046,-92
6.933333,-0.00045,-90
6.936111,-0.000455,-91
6.938889,-0.00046,-92
6.941667,-0.000465,-93
6.944444,-0.000485,-97
6.947222,-0.000495,-99
6.95,-0.000475,-95
6.952778,-0.00049,-98
6.955556,-0.0005,-100
6.958333,-0.000495,-99
6.961111,-0.000515,-103
6.963889,-0.0005,-100
6.966667,-0.000485,-97
6.969444,-0.00049,-98
6.972222,-0.000485,-97
6.975,-0.0005,-100
6.977778,-0.0005,-100
6.980556,-0.00049,-98
6.983333,-0.00048,-96
6.986111,-0.00046,-92
6.988889,-0.00046,-92
6.991667,-0.00047,-94
6.994444,-0.000465,-93
6.997222,-0.00044,-88
7.0,-0.00043,-86
7.002778,-0.000425,-85
7.005556,-0.00041,-82
7.008333,-0.00041,-82
7.011111,-0.0004,-80
7.013889,-0.00039,-78
7.016667,-0.00038,-76
7.019444,-0.000355,-71
7.022222,-0.00035,-70
7.025,-0.000355,-71
7.027778,-0.00035,-70
7.030556,-0.00034,-68
7.033333,-0.00033,-66
7.036111,-0.000325,-65
7.038889,-0.000305,-61
7.041667,-0.00032,-64
7.044444,-0.000315,-63
7.047222,-0.000305,-61
7.05,-0.0003,-60
7.052778,-0.000305,-61
7.055556,-0.000305,-61
7.058333,-0.00031,-62
7.061111,-0.00033,-66
7.063889,-0.00031,-62
7.066667,-0.000315,-63
7.069444,-0.000315,-63
7.072222,-0.00032,-64
7.075,-0.000325,-65
7.077778,-0.000325,-65
7.080556,-0.000325,-65
7.083333,-0.00031,-62
7.086111,-0.00031,-62
7.088889,-0.000315,-63
7.091667,-0.000325,-65
7.094444,-0.00033,-66
7.097222,-0.000325,-65
7.1,-0.000325,-65
7.102778,-0.000315,-63
7.105556,-0.00032,-64
7.108333,-0.00033,-66
7.111111,-0.000335,-67
7.113889,-0.00033,-66
7.116667,-0.000315,-63
7.119444,-0.00032,-64
7.122222,-0.00032,-64
7.125,-0.000335,-67
7.127778,-0.000335,-67
7.130556,-0.000325,-65
7.133333,-0.000325,-65
7.136111,-0.00032,-64
7.138889,-0.00032,-64
7.141667,-0.000325,-65
7.144444,-0.00035,-70
7.147222,-0.000345,-69
7.15,-0.000345,-69
7.152778,-0.000335,-67
7.155556,-0.000345,-69
7.158333,-0.000355,-71
7.161111,-0.000355,-71
7.163889,-0.000355,-71
7.166667,-0.000345,-69
7.169444,-0.000335,-67
7.172222,-0.000335,-67
7.175,-0.000345,-69
7.177778,-0.000355,-71
7.180556,-0.00034,-68
7.183333,-0.000335,-67
7.186111,-0.00033,-66
7.188889,-0.000335,-67
7.191667,-0.000345,-69
7.194444,-0.00035,-70
7.197222,-0.00035,-70
7.2,-0.00034,-68
7.202778,-0.000335,-67
7.205556,-0.00033,-66
7.208333,-0.00036,-72
7.211111,-0.000355,-71
7.213889,-0.000345,-69
7.216667,-0.000335,-67
7.219444,-0.000345,-69
7.222222,-0.00035,-70
7.225,-0.00036,-72
7.227778,-0.00038,-76
7.230556,-0.00037,-74
7.233333,-0.000345,-69
7.236111,-0.000345,-69
7.238889,-0.00035,-70
7.241667,-0.000355,-71
7.244444,-0.000365,-73
7.247222,-0.00036,-72
7.25,-0.000345,-69
7.252778,-0.000345,-69
7.255556,-0.00035,-70
7.258333,-0.00036,-72
7.261111,-0.00036,-72
7.263889,-0.00035,-70
7.266667,-0.000355,-71
7.269444,-0.00034,-68
7.272222,-0.000345,-69
7.275,-0.000355,-71
7.277778,-0.000355,-71
7.280556,-0.000355,-71
7.283333,-0.00034,-68
7.286111,-0.00034,-68
7.288889,-0.000345,-69
7.291667,-0.000365,-73
7.294444,-0.00037,-74
7.297222,-0.00035,-70
7.3,-0.00033,-66
7.302778,-0.00032,-64
7.305556,-0.000315,-63
7.308333,-0.000295,-59
7.311111,-0.000305,-61
7.313889,-0.000295,-59
7.316667,-0.0003,-60
7.319444,-0.000285,-57
7.322222,-0.000275,-55
7.325,-0.00026,-52
7.327778,-0.000275,-55
7.330556,-0.000265,-53
7.333333,-0.00026,-52
7.336111,-0.00025,-50
7.338889,-0.000245,-49
7.341667,-0.000255,-51
7.344444,-0.000265,-53
7.347222,-0.00026,-52
7.35,-0.00026,-52
7.352778,-0.00025,-50
7.355556,-0.00026,-52
7.358333,-0.00028,-56
7.361111,-0.00028,-56
7.363889,-0.000275,-55
7.366667,-0.000285,-57
7.369444,-0.00028,-56
7.372222,-0.000255,-51
7.375,-0.000245,-49
7.377778,-0.000245,-49
7.380556,-0.00026,-52
7.383333,-0.000285,-57
7.386111,-0.00029,-58
7.388889,-0.0003,-60
7.391667,-0.00032,-64
7.394444,-0.000335,-67
7.397222,-0.000355,-71
7.4,-0.00035,-70
7.402778,-0.000355,-71
7.405556,-0.000355,-71
7.408333,-0.000375,-75
7.411111,-0.000385,-77
7.413889,-0.00038,-76
7.416667,-0.00036,-72
7.419444,-0.00035,-70
7.422222,-0.00036,-72
7.425,-0.000365,-73
7.427778,-0.00037,-74
7.430556,-0.00037,-74
7.433333,-0.000365,-73
7.436111,-0.00036,-72
7.438889,-0.000365,-73
7.441667,-0.00037,-74
7.444444,-0.000385,-77
7.447222,-0.000385,-77
7.45,-0.000365,-73
7.452778,-0.00036,-72
7.455556,-0.00038,-76
7.458333,-0.000385,-77
7.461111,-0.000395,-79
7.463889,-0.000395,-79
7.466667,-0.000385,-77
7.469444,-0.00038,-76
7.472222,-0.000395,-79
7.475,-0.000425,-85
7.477778,-0.000465,-93
7.480556,-0.0005,-100
7.483333,-0.000515,-103
7.486111,-0.00053,-106
7.488889,-0.00056,-112
7.491667,-0.000585,-117
7.494444,-0.00053,-106
7.497222,-0.00041,-82
7.5,-0.000255,-51
7.502778,-0.000105,-21
7.505556,0.000105,21
7.508333,0.000355,71
7.511111,0.0006,120
7.513889,0.00081,162
7.516667,0.00089,178
7.519444,0.00083,166
7.522222,0.00058,116
7.525,0.000185,37
7.527778,-0.000205,-41
7.530556,-0.00045,-90
7.533333,-0.000525,-105
7.536111,-0.000495,-99
7.538889,-0.000465,-93
7.541667,-0.000435,-87
7.544444,-0.000415,-83
7.547222,-0.000415,-83
7.55,-0.000415,-83
7.552778,-0.0004,-80
7.555556,-0.000395,-79
7.558333,-0.000405,-81
7.561111,-0.000425,-85
7.563889,-0.000435,-87
7.566667,-0.000415,-83
7.569444,-0.000415,-83
7.572222,-0.000415,-83
7.575,-0.000415,-83
7.577778,-0.00043,-86
7.580556,-0.00042,-84
7.583333,-0.00041,-82
7.586111,-0.000405,-81
7.588889,-0.00042,-84
7.591667,-0.00041,-82
7.594444,-0.00042,-84
7.597222,-0.0004,-80
7.6,-0.000395,-79
7.602778,-0.000385,-77
7.605556,-0.0004,-80
7.608333,-0.0004,-80
7.611111,-0.0004,-80
7.613889,-0.0004,-80
7.616667,-0.000395,-79
7.619444,-0.0004,-80
7.622222,-0.0004,-80
7.625,-0.0004,-80
7.627778,-0.00041,-82
7.630556,-0.000395,-79
7.633333,-0.00041,-82
7.636111,-0.0004,-80
7.638889,-0.000395,-79
7.641667,-0.000405,-81
7.644444,-0.00041,-82
7.647222,-0.000415,-83
7.65,-0.000405,-81
7.652778,-0.0004,-80
7.655556,-0.000395,-79
7.658333,-0.000405,-81
7.661111,-0.000415,-83
7.663889,-0.000405,-81
7.666667,-0.000415,-83
7.669444,-0.00041,-82
7.672222,-0.000405,-81
7.675,-0.000405,-81
7.677778,-0.00041,-82
7.680556,-0.000405,-81
7.683333,-0.0004,-80
7.686111,-0.000395,-79
7.688889,-0.000405,-81
7.691667,-0.000405,-81
7.694444,-0.0004,-80
7.697222,-0.000395,-79
7.7,-0.00039,-78
7.702778,-0.000395,-79
7.705556,-0.00039,-78
7.708333,-0.000395,-79
7.711111,-0.00042,-84
7.713889,-0.000415,-83
7.716667,-0.000405,-81
7.719444,-0.0004,-80
7.722222,-0.0004,-80
7.725,-0.000415,-83
7.727778,-0.00042,-84
7.730556,-0.00041,-82
7.733333,-0.000395,-79
7.736111,-0.0004,-80
7.738889,-0.000405,-81
7.741667,-0.000415,-83
7.744444,-0.000435,-87
7.747222,-0.000415,-83
7.75,-0.000415,-83
7.752778,-0.0004,-80
7.755556,-0.000405,-81
7.758333,-0.00042,-84
7.761111,-0.00043,-86
7.763889,-0.000425,-85
7.766667,-0.00041,-82
7.769444,-0.00041,-82
7.772222,-0.000405,-81
7.775,-0.000415,-83
7.777778,-0.000425,-85
7.780556,-0.000425,-85
7.783333,-0.00042,-84
7.786111,-0.00041,-82
7.788889,-0.00041,-82
7.791667,-0.00042,-84
7.794444,-0.00043,-86
7.797222,-0.000425,-85
7.8,-0.00042,-84
7.802778,-0.000405,-81
7.805556,-0.000415,-83
7.808333,-0.00041,-82
7.811111,-0.00041,-82
7.813889,-0.000385,-77
7.816667,-0.00037,-74
7.819444,-0.00036,-72
7.822222,-0.00035,-70
7.825,-0.00035,-70
7.827778,-0.00035,-70
7.830556,-0.000335,-67
7.833333,-0.00032,-64
7.836111,-0.000305,-61
7.838889,-0.000315,-63
7.841667,-0.000315,-63
7.844444,-0.00032,-64
7.847222,-0.000305,-61
7.85,-0.000305,-61
7.852778,-0.000295,-59
7.855556,-0.00029,-58
7.858333,-0.000295,-59
7.861111,-0.000295,-59
7.863889,-0.000285,-57
7.866667,-0.000285,-57
7.869444,-0.00027,-54
7.872222,-0.00028,-56
7.875,-0.00028,-56
7.877778,-0.000295,-59
7.880556,-0.00028,-56
7.883333,-0.000285,-57
7.886111,-0.000275,-55
7.888889,-0.000285,-57
7.891667,-0.000295,-59
7.894444,-0.000305,-61
7.897222,-0.000295,-59
7.9,-0.000285,-57
7.902778,-0.000285,-57
7.905556,-0.00029,-58
7.908333,-0.0003,-60
7.911111,-0.00031,-62
7.913889,-0.000295,-59
7.916667,-0.0003,-60
7.919444,-0.00029,-58
7.922222,-0.000285,-57
7.925,-0.000305,-61
7.927778,-0.00031,-62
7.930556,-0.0003,-60
7.933333,-0.000295,-59
7.936111,-0.000305,-61
7.938889,-0.0003,-60
7.941667,-0.000305,-61
7.944444,-0.00032,-64
7.947222,-0.00032,-64
7.95,-0.00031,-62
7.952778,-0.0003,-60
7.955556,-0.00031,-62
7.958333,-0.00032,-64
7.961111,-0.00034,-68
7.963889,-0.00033,-66
7.966667,-0.00031,-62
7.969444,-0.000315,-63
7.972222,-0.000325,-65
7.975,-0.000325,-65
7.977778,-0.000345,-69
7.980556,-0.00033,-66
7.983333,-0.00032,-64
7.986111,-0.00032,-64
7.988889,-0.000335,-67
7.991667,-0.000335,-67
7.994444,-0.000355,-71
7.997222,-0.00034,-68
8.0,-0.00032,-64
8.002778,-0.000315,-63
8.005556,-0.00033,-66
8.008333,-0.00034,-68
8.011111,-0.00034,-68
8.013889,-0.00035,-70
8.016667,-0.00033,-66
8.019444,-0.00033,-66
8.022222,-0.00034,-68
8.025,-0.00035,-70
8.027778,-0.000355,-71
8.030556,-0.000345,-69
8.033333,-0.000335,-67
8.036111,-0.000335,-67
8.038889,-0.00034,-68
8.041667,-0.00034,-68
8.044444,-0.000345,-69
8.047222,-0.000335,-67
8.05,-0.000335,-67
8.052778,-0.000325,-65
8.055556,-0.000325,-65
8.058333,-0.000335,-67
8.061111,-0.00034,-68
8.063889,-0.00034,-68
8.066667,-0.00032,-64
8.069444,-0.000315,-63
8.072222,-0.00032,-64
8.075,-0.000335,-67
8.077778,-0.000335,-67
8.080556,-0.00032,-64
8.083333,-0.000325,-65
8.086111,-0.000315,-63
8.088889,-0.00032,-64
8.091667,-0.00032,-64
8.094444,-0.000345,-69
8.097222,-0.000335,-67
8.1,-0.00032,-64
8.102778,-0.00031,-62
8.105556,-0.00032,-64
8.108333,-0.00032,-64
8.111111,-0.00034,-68
8.113889,-0.00033,-66
8.116667,-0.00032,-64
8.119444,-0.00031,-62
8.122222,-0.00031,-62
8.125,-0.00031,-62
8.127778,-0.000295,-59
8.130556,-0.00028,-56
8.133333,-0.000255,-51
8.136111,-0.00025,-50
8.138889,-0.00025,-50
8.141667,-0.000255,-51
8.144444,-0.00026,-52
8.147222,-0.00024,-48
8.15,-0.00022,-44
8.152778,-0.00023,-46
8.155556,-0.00023,-46
8.158333,-0.000215,-43
8.161111,-0.00022,-44
8.163889,-0.000225,-45
8.166667,-0.00023,-46
8.169444,-0.00023,-46
8.172222,-0.000235,-47
8.175,-0.000245,-49
8.177778,-0.000255,-51
8.180556,-0.00024,-48
8.183333,-0.000235,-47
8.186111,-0.000245,-49
8.188889,-0.000235,-47
8.191667,-0.00023,-46
8.194444,-0.00022,-44
8.197222,-0.000195,-39
8.2,-0.00022,-44
8.202778,-0.000245,-49
8.205556,-0.00026,-52
8.208333,-0.00027,-54
8.211111,-0.00029,-58
8.213889,-0.0003,-60
8.216667,-0.000305,-61
8.219444,-0.000305,-61
8.222222,-0.00032,-64
8.225,-0.00033,-66
8.227778,-0.00035,-70
8.230556,-0.00035,-70
8.233333,-0.000335,-67
8.236111,-0.000335,-67
8.238889,-0.000335,-67
8.241667,-0.00034,-68
8.244444,-0.00035,-70
8.247222,-0.00035,-70
8.25,-0.000345,-69
8.252778,-0.000335,-67
8.255556,-0.000345,-69
8.258333,-0.000355,-71
8.261111,-0.00037,-74
8.263889,-0.00035,-70
8.266667,-0.000345,-69
8.269444,-0.000335,-67
8.272222,-0.000335,-67
8.275,-0.000335,-67
8.277778,-0.000355,-71
8.280556,-0.000355,-71
8.283333,-0.000345,-69
8.286111,-0.000355,-71
8.288889,-0.000395,-79
8.291667,-0.00045,-90
8.294444,-0.00048,-96
8.297222,-0.000505,-101
8.3,-0.000525,-105
8.302778,-0.000545,-109
8.305556,-0.0005,-100
8.308333,-0.000395,-79
8.311111,-0.000255,-51
8.313889,-7e-05,-14
8.316667,0.000145,29
8.319444,0.000425,85
8.322222,0.000685,137
8.325,0.000875,175
8.327778,0.000925,185
8.330556,0.000795,159
8.333333,0.00047,94
8.336111,2e-05,4
8.338889,-0.000325,-65
8.341667,-0.00047,-94
8.344444,-0.000485,-97
8.347222,-0.00041,-82
8.35,-0.000365,-73
8.352778,-0.000355,-71
8.355556,-0.000365,-73
8.358333,-0.00038,-76
8.361111,-0.000385,-77
8.363889,-0.00038,-76
8.366667,-0.00037,-74
8.369444,-0.00037,-74
8.372222,-0.000375,-75
8.375,-0.000385,-77
8.377778,-0.000395,-79
8.380556,-0.000385,-77
8.383333,-0.00038,-76
8.386111,-0.000385,-77
8.388889,-0.000375,-75
8.391667,-0.00039,-78
8.394444,-0.000405,-81
8.397222,-0.000405,-81
8.4,-0.00039,-78
8.402778,-0.000385,-77
8.405556,-0.000385,-77
8.408333,-0.00039,-78
8.411111,-0.00041,-82
8.413889,-0.0004,-80
